Time,BA1_CFM,TO1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,CDR_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-11-30 21:22:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:23:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:24:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:25:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:26:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:27:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:28:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:29:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:30:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:31:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:32:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:33:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:34:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:35:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:36:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:37:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:38:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:39:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:40:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:41:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:42:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:43:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:44:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:45:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:46:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:47:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:48:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:49:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:50:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
2016-11-30 21:51:00,0,0,0,87,0,0,87,0,0,87,50.6867485367956,105.659359048963,0.370734593154256
2016-11-30 21:52:00,0,0,0,87,0,0,87,0,0,87,50.435939397532,105.508870343976,0.370206562610444
