Time,BA1_CFM,TO1_CFM,SW1_CFM,BA2_CFM,LAU_CFM,RHD_CFM,QCFM_Exhaust,QCFM_Supply,QCFM_MVbalance,QCFM_MVunbalance,QCFM_Infiltration,QCFM_Total,ACH
2016-07-27 21:40:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:41:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:42:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:43:00,0,0,0,0,94,0,94,0,0,94,27.3836572836749,100.17764123285,0.185057219026201
2016-07-27 21:44:00,0,0,0,0,94,0,94,0,0,94,26.9288290807231,99.9966001587159,0.184722783544426
2016-07-27 21:45:00,0,0,0,0,94,0,94,0,0,94,26.9288290807231,99.9966001587159,0.184722783544426
2016-07-27 21:46:00,0,0,0,0,94,0,94,0,0,94,13.5010678362741,95.6956002055467,0.176777586586601
2016-07-27 21:47:00,0,0,0,0,94,0,94,0,0,94,13.5010678362741,95.6956002055467,0.176777586586601
2016-07-27 21:48:00,0,0,0,0,94,0,94,0,0,94,13.5010678362741,95.6956002055467,0.176777586586601
2016-07-27 21:49:00,0,0,0,0,94,0,94,0,0,94,12.8699038259964,95.5498696879159,0.176508379965362
2016-07-27 21:50:00,0,0,0,0,94,0,94,0,0,94,12.8699038259964,95.5498696879159,0.176508379965362
2016-07-27 21:51:00,0,0,0,0,94,0,94,0,0,94,12.8699038259964,95.5498696879159,0.176508379965362
2016-07-27 21:52:00,0,0,0,0,94,0,94,0,0,94,12.8699038259964,95.5498696879159,0.176508379965362
2016-07-27 21:53:00,0,0,0,0,94,0,94,0,0,94,12.8699038259964,95.5498696879159,0.176508379965362
