Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-12 16:38:00,43.427,93,1353,1359,1365,421,0.115,<10,<10,23,22,22.5,22.9,22.90111111,22.7068164,19.41277778,55.7,59.5,57.1,46.3,56.667,58.767,66.46,NO2gb,,NO2gb,
2017-11-12 16:39:00,41.062,103,1353,1353,1342,418,0.106,<10,<10,23,22,22.4,22.9,22.87722222,22.6590348,19.365,55.6,59.4,57,46.3,56.85,59.159,66.511,NO2gb,,NO2gb,
2017-11-12 16:40:00,39.2,107,1339,1341,1265,418,0.106,<10,<10,23,22,22.4,22.9,22.90111111,22.5868068,19.34111111,55.6,59.2,56.6,46.5,57.101,59.516,66.684,NO2gb,,NO2gb,
2017-11-12 16:41:00,42.939,95,1323,1332,1182,420,0.109,<10,<10,23,22,22.4,22.8,22.90111111,22.5145788,19.29388889,55.5,59,56.8,46.5,56.822,59.872,66.883,NO2gb,,NO2gb,
2017-11-12 16:42:00,41.26,85,1298,1318,1189,420,0.109,<10,<10,23,22,22.4,22.8,22.90111111,22.490688,19.27,55.4,59,56.7,46.6,56.388,60.236,66.997,NO2gb,,NO2gb,
2017-11-12 16:43:00,39.2,76,1280,1308,1202,418,0.109,<10,<10,23.1,22,22.4,22.8,22.925,22.4429064,19.22222222,55.2,58.8,56.4,46.6,56.981,60.381,67.136,NO2gb,,NO2gb,
2017-11-12 16:44:00,40.543,77,1264,1290,1196,417,0.109,<10,<10,23.1,22,22.4,22.8,22.90111111,22.4190156,19.19888889,55.3,58.8,56.4,46.7,56.822,60.499,67.191,NO2gb,,NO2gb,
2017-11-12 16:45:00,43.29,83,1253,1277,1183,415,0.109,<10,<10,23.1,22,22.4,22.8,22.925,22.3706784,19.175,55.3,58.7,56.3,46.8,56.826,60.675,67.393,NO2gb,,NO2gb,
2017-11-12 16:46:00,42.512,84,1244,1265,1172,411,0.109,<10,<10,23.1,22,22.4,22.7,22.925,22.3467876,19.15111111,55.3,58.7,56.6,46.9,56.764,60.793,67.447,NO2gb,,NO2gb,
2017-11-12 16:47:00,44.282,85,1225,1255,1163,412,0.108,<10,<10,23.1,22,22.4,22.7,22.925,22.3228968,19.12722222,55.2,58.7,56.1,47,56.578,60.88,67.561,NO2gb,,NO2gb,
2017-11-12 16:48:00,44.572,87,1219,1253,1142,415,0.108,<10,<10,23.1,22,22.4,22.7,22.925,22.3228968,19.08,55.2,58.6,56.2,47.1,56.485,60.972,67.523,NO2gb,,NO2gb,
2017-11-12 16:49:00,40.772,88,1216,1242,1118,419,0.111,<10,<10,23.1,22,22.4,22.7,22.90111111,22.2995616,19.05611111,55.2,58.5,56,47.1,56.295,61.242,67.784,NO2gb,,NO2gb,
2017-11-12 16:50:00,43.122,87,1213,1231,1104,420,0.111,<10,<10,23.1,22,22.4,22.7,22.90111111,22.2756708,19.03222222,55.1,58.5,55.9,47.3,56.482,61.299,67.868,NO2gb,,NO2gb,
2017-11-12 16:51:00,42.908,87,1201,1222,1097,420,0.11,<10,<10,23.1,22,22.4,22.6,22.87722222,22.2756708,19.00777778,55.1,58.5,55.8,47.4,56.571,61.36,67.952,NO2gb,,NO2gb,
2017-11-12 16:52:00,40.07,90,1195,1214,1089,423,0.11,<10,<10,23.1,22,22.4,22.6,22.87722222,22.25178,18.985,55,58.3,55.8,47.5,56.633,61.387,68.065,NO2gb,,NO2gb,
2017-11-12 16:53:00,43.29,89,1195,1202,1083,428,0.108,<10,<10,23.1,22,22.4,22.6,22.85277778,22.25178,18.96111111,54.8,58.3,55.7,47.6,56.505,61.417,68.208,NO2gb,,NO2gb,
2017-11-12 16:54:00,43.03,89,1184,1194,1075,429,0.108,<10,<10,23.1,22,22.4,22.6,22.85277778,22.2278892,18.93722222,54.8,58.2,55.6,47.7,56.598,61.535,68.38,NO2gb,,NO2gb,
2017-11-12 16:55:00,43.732,87,1151,1179,1062,428,0.107,<10,<10,23.1,22,22.4,22.5,22.85277778,22.2278892,18.91277778,54.7,58,55.8,47.8,56.505,61.565,68.522,NO2gb,,NO2gb,
2017-11-12 16:56:00,45.243,87,1124,1168,1052,424,0.107,<10,<10,23.1,22,22.4,22.5,22.85277778,22.2278892,18.88888889,54.7,57.9,55.8,47.9,56.66,61.717,68.84,NO2gb,,NO2gb,
2017-11-12 16:57:00,42.313,84,1118,1151,1054,425,0.109,<10,<10,23.1,22.1,22.4,22.5,22.85277778,22.2039984,18.86611111,54.6,57.8,55.7,48.4,56.784,61.653,69.011,NO2gb,,NO2gb,
2017-11-12 16:58:00,41.352,83,1107,1135,1054,432,0.109,<10,<10,23.1,22.1,22.4,22.4,22.82888889,22.2039984,18.84222222,54.6,57.8,55.7,48.4,56.688,61.683,69.036,NO2gb,,NO2gb,
2017-11-12 16:59:00,41.062,82,1090,1119,1053,436,0.108,<10,<10,23.1,22.1,22.4,22.4,22.82888889,22.179552,18.81777778,54.6,57.7,55.6,48.8,56.935,61.618,69.12,NO2gb,,NO2gb,
2017-11-12 17:00:00,41.535,83,1083,1112,1054,433,0.108,<10,<10,23.1,22.1,22.4,22.4,22.82888889,22.179552,18.79388889,54.5,57.7,55.5,49.5,57.09,61.649,69.057,NO2gb,,NO2gb,
2017-11-12 17:01:00,41.382,81,1073,1103,1043,435,0.106,<10,<10,23.1,22.1,22.4,22.4,22.82888889,22.179552,18.77111111,54.5,57.7,55.5,49.5,56.812,61.679,69.228,NO2gb,,NO2gb,
2017-11-12 17:02:00,43.381,81,1073,1096,1028,435,0.106,<10,<10,23.1,22.1,22.4,22.3,22.82888889,22.179552,18.74722222,54.4,57.6,55.5,49.8,57.028,61.709,69.37,NO2gb,,NO2gb,
2017-11-12 17:03:00,41.062,78,1076,1083,1022,432,0.107,<10,<10,23.1,22.1,22.4,22.3,22.805,22.1556612,18.72277778,54.4,57.6,55.4,49.9,57.025,61.675,69.512,NO2gb,,NO2gb,
2017-11-12 17:04:00,39.948,79,1073,1075,1016,432,0.107,<10,<10,23.1,22.1,22.4,22.3,22.805,22.1556612,18.69888889,54.4,57.5,55.5,50.3,56.839,61.706,69.595,NO2gb,,NO2gb,
2017-11-12 17:05:00,42.237,76,1059,1070,1014,433,0.107,<10,<10,23.1,22.1,22.4,22.2,22.805,22.1556612,18.675,54.3,57.5,55.5,50.6,56.715,61.766,69.678,NO2gb,,NO2gb,
2017-11-12 17:06:00,41.962,75,1046,1057,1014,437,0.107,<10,<10,23.1,22.1,22.4,22.2,22.805,22.1317704,18.65222222,54.3,57.4,55.4,50.8,56.963,61.762,69.703,NO2gb,,NO2gb,
2017-11-12 17:07:00,42.908,76,1036,1047,1000,440,0.108,<10,<10,23.1,22.1,22.4,22.2,22.805,22.1317704,18.65222222,54.3,57.5,55.4,51,57.055,61.793,69.936,NO2gb,,NO2gb,
2017-11-12 17:08:00,42.115,72,1020,1041,990,437,0.108,<10,<10,23,22.1,22.4,22.1,22.805,22.1317704,18.62777778,54.3,57.4,55.5,51.3,56.932,61.884,70.048,NO2gb,,NO2gb,
2017-11-12 17:09:00,40.742,70,1007,1029,986,440,0.107,<10,<10,23.1,22.1,22.4,22.1,22.78111111,22.1317704,18.60388889,54.3,57.4,55.4,51.4,57.052,61.914,70.219,NO2gb,,NO2gb,
2017-11-12 17:10:00,41.306,68,996,1022,982,437,0.107,<10,<10,23.1,22.1,22.4,22.1,22.805,22.1317704,18.58,54.4,57.4,55.4,51.7,56.839,62.005,70.272,NO2gb,,NO2gb,
2017-11-12 17:11:00,43.427,67,991,1019,971,438,0.108,<10,<10,23.1,22.1,22.4,22.1,22.78111111,22.1317704,18.55722222,55.3,57.4,55.4,52,57.052,62.066,70.413,NO2gb,,NO2gb,
2017-11-12 17:12:00,42.435,69,978,1017,956,437,0.108,<10,<10,23.1,22.1,22.4,22,22.78111111,22.1078796,18.53277778,55.5,57.4,55.3,52.3,56.897,62.183,70.496,NO2gb,,NO2gb,
2017-11-12 17:13:00,38.911,67,967,1008,946,438,0.104,<10,<10,23.1,22.1,22.4,22,22.78111111,22.1078796,18.50888889,55.4,57.4,55.3,52.4,56.928,62.123,70.579,NO2gb,,NO2gb,
2017-11-12 17:14:00,40.909,67,957,1003,939,440,0.104,<10,<10,23.1,22.1,22.4,21.9,22.78111111,22.1078796,18.485,55.2,57.3,55.6,52.9,56.959,62.153,70.662,NO2gb,,NO2gb,
2017-11-12 17:15:00,41.016,64,948,997,939,440,0.105,<10,<10,23.1,22.1,22.4,21.9,22.78111111,22.0839888,18.46111111,55,57.4,55.6,52.8,57.268,62.18,70.802,NO2gb,,NO2gb,
2017-11-12 17:16:00,40.085,66,935,995,949,437,0.105,<10,<10,23.1,22.1,22.5,21.9,22.78111111,22.0839888,18.46111111,55,57.2,55.6,52.9,56.897,62.301,70.919,NO2gb,,NO2gb,
2017-11-12 17:17:00,43.107,64,938,983,961,437,0.111,<10,<10,23.1,22.1,22.5,21.8,22.78111111,22.0839888,18.43777778,54.9,57.1,55.8,53.5,57.299,62.271,71.03,NO2gb,,NO2gb,
2017-11-12 17:18:00,43.015,64,936,970,973,437,0.111,<10,<10,23.1,22.1,22.4,21.8,22.78111111,22.0839888,18.41388889,55,57.2,55.8,53.6,56.959,62.361,71.142,NO2gb,,NO2gb,
2017-11-12 17:19:00,43.534,62,931,968,985,441,0.102,<10,<10,23.1,22.1,22.5,21.8,22.78111111,22.0595424,18.39,55.1,57.2,55.9,53.6,57.639,62.388,71.224,NO2gb,,NO2gb,
2017-11-12 17:20:00,42.451,62,938,965,993,442,0.102,<10,<10,23.1,22.1,22.5,21.7,22.78111111,22.0595424,18.36611111,55.1,57.2,55.9,53.8,57.33,62.388,71.335,NO2gb,,NO2gb,
2017-11-12 17:21:00,46.937,61,941,966,995,441,0.096,<10,<10,23.1,22.1,22.5,21.7,22.78111111,22.0595424,18.36611111,55,57.2,56,54.1,57.515,62.479,71.364,NO2gb,,NO2gb,
2017-11-12 17:22:00,45.09,60,944,966,997,442,0.096,<10,<10,23.1,22.1,22.5,21.7,22.75722222,22.0595424,18.34277778,55.1,57.2,56.1,54.1,57.604,62.509,71.534,NO2gb,,NO2gb,
2017-11-12 17:23:00,39.216,58,953,963,1002,441,0.1,<10,<10,23.1,22.1,22.5,21.6,22.75722222,22.0356516,18.31888889,55.1,57.3,56.1,54.4,57.512,62.505,71.558,NO2gb,,NO2gb,
2017-11-12 17:24:00,41.749,59,951,962,1010,441,0.1,<10,<10,23.1,22.2,22.5,21.6,22.75722222,22.0356516,18.295,55.1,57.2,56.2,54.5,57.697,62.505,71.582,NO2gb,,NO2gb,
2017-11-12 17:25:00,44.77,57,941,963,1016,442,0.101,<10,<10,23.1,22.2,22.5,21.5,22.75722222,22.0356516,18.27111111,55,57.3,56.2,54.8,58.19,62.596,71.578,NO2gb,,NO2gb,
2017-11-12 17:26:00,45.06,56,935,966,1016,442,0.101,<10,<10,23.1,22.2,22.5,21.5,22.75722222,22.0356516,18.27111111,55.1,57.3,56.3,55,57.913,62.535,71.723,NO2gb,,NO2gb,
2017-11-12 17:27:00,42.512,56,940,975,1014,445,0.103,<10,<10,23.1,22.2,22.5,21.5,22.75722222,22.0356516,18.24722222,55.1,57.4,56.2,55,57.666,62.596,71.863,NO2gb,,NO2gb,
2017-11-12 17:28:00,39.17,54,944,976,1008,445,0.103,<10,<10,23.1,22.2,22.5,21.4,22.75722222,22.012872,18.22388889,55.1,57.4,56.3,55.1,57.697,62.592,71.974,NO2gb,,NO2gb,
2017-11-12 17:29:00,39.002,53,951,974,1002,445,0.1,<10,<10,23.1,22.2,22.5,21.4,22.75722222,22.012872,18.2,55.2,57.4,56.3,55.8,57.759,62.562,72.027,NO2gb,,NO2gb,
2017-11-12 17:30:00,43.702,53,956,969,1000,445,0.1,<10,<10,23.1,22.2,22.5,21.4,22.75722222,22.012872,18.17611111,55.3,57.5,56.2,55.4,57.697,62.562,72.109,NO2gb,,NO2gb,
2017-11-12 17:31:00,42.908,52,951,966,993,445,0.1,<10,<10,23.1,22.2,22.5,21.3,22.75722222,22.012872,18.15222222,55.2,57.5,56.2,55.7,58.005,62.471,72.162,NO2gb,,NO2gb,
2017-11-12 17:32:00,41.306,52,946,964,982,445,0.1,<10,<10,23.1,22.2,22.5,21.3,22.75722222,21.9889812,18.12888889,55.1,57.5,56.3,55.7,57.882,62.437,72.186,NO2gb,,NO2gb,
2017-11-12 17:33:00,40.299,50,949,963,979,445,0.099,<10,<10,23.1,22.2,22.5,21.2,22.75722222,21.9889812,18.12888889,55.2,57.5,56.3,55.8,57.913,62.467,72.302,NO2gb,,NO2gb,
2017-11-12 17:34:00,41.993,49,948,962,980,447,0.099,<10,<10,23.1,22.2,22.5,21.2,22.75722222,21.9889812,18.105,55.1,57.6,56.3,55.8,57.419,62.467,72.614,NO2gb,,NO2gb,
2017-11-12 17:35:00,41.52,49,949,965,983,450,0.102,<10,<10,23.2,22.2,22.5,21.2,22.75722222,21.9889812,18.08111111,54.7,57.6,56.4,56.2,57.635,62.437,72.667,NO2gb,,NO2gb,
2017-11-12 17:36:00,38.956,47,950,964,982,450,0.102,<10,<10,23.2,22.2,22.5,21.1,22.73277778,21.9645348,18.05722222,54.7,57.8,56.3,56.3,58.279,62.463,72.663,NO2gb,,NO2gb,
2017-11-12 17:37:00,40.482,49,944,974,984,449,0.096,<10,<10,23.2,22.3,22.5,21.1,22.73277778,21.9645348,18.03277778,54.8,57.7,56.4,56.3,58.033,62.493,72.773,NO2gb,,NO2gb,
2017-11-12 17:38:00,41.077,47,944,983,987,454,0.096,<10,<10,23.2,22.3,22.5,21.1,22.73277778,21.9645348,18.03277778,54.6,57.8,56.5,56.5,57.724,62.433,72.917,NO2gb,,NO2gb,
2017-11-12 17:39:00,40.04,47,946,987,995,454,0.102,<10,<10,23.2,22.3,22.5,21,22.73277778,21.9645348,17.98611111,54.1,58,56.3,56.5,57.693,62.372,72.936,NO2gb,,NO2gb,
2017-11-12 17:40:00,40.101,46,946,1002,993,454,0.102,<10,<10,23.2,22.3,22.5,20.9,22.73277778,21.940644,17.96222222,54.3,57.9,56.3,56.7,57.909,62.489,72.989,NO2gb,,NO2gb,
2017-11-12 17:41:00,40.955,46,934,1019,983,454,0.102,<10,<10,23.2,22.3,22.5,20.9,22.73277778,21.940644,17.93777778,54.2,58.1,56.3,56.6,57.724,62.52,72.985,NO2gb,,NO2gb,
2017-11-12 17:42:00,40.696,44,928,1041,967,454,0.102,<10,<10,23.2,22.3,22.6,20.9,22.73277778,21.940644,17.93777778,54.2,58,56.3,56.7,57.693,62.55,73.128,NO2gb,,NO2gb,
2017-11-12 17:43:00,38.483,43,925,1060,949,454,0.103,<10,<10,23.2,22.4,22.5,20.9,22.73277778,21.940644,17.915,54.1,58,56.2,56.7,58.002,62.822,73.152,NO2gb,,NO2gb,
2017-11-12 17:44:00,40.314,42,914,1069,935,450,0.103,<10,<10,23.2,22.4,22.5,20.8,22.73277778,21.940644,17.89111111,54.2,58.1,56.1,56.8,57.632,62.792,73.263,NO2gb,,NO2gb,
2017-11-12 17:45:00,40.833,42,904,1075,921,450,0.101,<10,<10,23.3,22.4,22.5,20.8,22.70888889,21.940644,17.89111111,54.2,58,56.1,56.9,57.875,62.943,73.377,NO2gb,,NO2gb,
2017-11-12 17:46:00,40.421,41,901,1089,911,450,0.101,<10,<10,23.3,22.4,22.6,20.8,22.73277778,21.940644,17.89111111,54,58.6,56,56.9,57.971,63.215,73.492,NO2gb,,NO2gb,
2017-11-12 17:47:00,40.818,42,901,1182,898,450,0.098,<10,<10,23.3,22.4,22.5,20.7,22.73277778,21.9167532,17.89111111,54,58.5,56,57.1,58.402,63.211,73.55,NO2gb,,NO2gb,
2017-11-12 17:48:00,42.725,41,891,1202,885,450,0.098,<10,<10,23.3,22.5,22.6,20.7,22.73277778,21.9167532,17.84277778,54.1,58.2,56,57.2,57.94,63.241,73.512,NO2gb,,NO2gb,
2017-11-12 17:49:00,41.215,39,895,1220,872,450,0.102,11,<10,23.3,22.5,22.6,20.7,22.73277778,21.9167532,17.81888889,54,58.2,56,57.3,58.433,63.272,73.564,,11,,7.3
2017-11-12 17:50:00,41.566,39,895,1230,866,449,0.102,11,<10,23.3,22.5,22.6,20.6,22.70888889,21.9167532,17.79611111,54,58.2,55.9,57.3,58.06,63.302,73.588,,11,,7.3
2017-11-12 17:51:00,43.244,38,892,1239,861,445,0.108,11,<10,23.3,22.5,22.6,20.6,22.70888889,21.9167532,17.79611111,54,58.2,55.8,57.3,57.967,63.392,73.474,,11,,7.3
2017-11-12 17:52:00,42.863,37,895,1247,856,445,0.108,11,<10,23.3,22.5,22.6,20.6,22.70888889,21.9167532,17.77222222,54.1,58.4,55.8,57.4,58.183,63.362,73.784,,11,,7.3
2017-11-12 17:53:00,45.518,37,878,1265,856,445,0.093,11,<10,23.3,22.5,22.6,20.5,22.70888889,21.8928624,17.77222222,54.2,58.4,55.8,57.5,58.614,63.268,73.813,,11,,7.3
2017-11-12 17:54:00,42.832,36,883,1296,851,447,0.093,11,<10,23.3,22.6,22.6,20.5,22.70888889,21.8928624,17.74777778,54.3,58.1,55.7,57.9,58.614,63.298,73.865,,11,,7.3
2017-11-12 17:55:00,44.587,35,876,1296,850,447,0.095,11,<10,23.3,22.6,22.6,20.5,22.70888889,21.8928624,17.74777778,54.3,58.5,55.8,58.3,58.522,63.358,73.865,,11,,7.3
2017-11-12 17:56:00,39.109,37,883,1304,850,450,0.095,11,<10,23.3,22.6,22.6,20.4,22.70888889,21.8928624,17.72388889,54.3,58.3,55.8,57.9,58.091,63.298,73.775,,11,,7.3
2017-11-12 17:57:00,40.955,36,887,1319,850,457,0.099,11,<10,23.3,22.6,22.6,20.4,22.685,21.8928624,17.70111111,54.4,58.5,55.8,57.8,57.779,63.237,73.999,,11,,7.3
2017-11-12 17:58:00,42.222,35,884,1318,846,456,0.099,11,<10,23.3,22.6,22.6,20.4,22.685,21.8928624,17.70111111,54.3,58.5,55.9,57.8,58.118,63.328,73.999,,11,,7.3
2017-11-12 17:59:00,39.384,36,878,1332,845,454,0.093,11,<10,23.3,22.6,22.6,20.4,22.685,21.8689716,17.65277778,54.2,58.4,55.9,58,57.964,63.294,74.133,,11,,7.3
2017-11-12 18:00:00,42.954,35,876,1338,842,454,0.093,11,<10,23.3,22.7,22.6,20.3,22.685,21.8689716,17.65277778,54.2,58.3,56,58.1,57.871,63.414,74.19,,11,,7.3
2017-11-12 18:01:00,39.948,35,882,1322,840,456,0.098,11,<10,23.3,22.7,22.6,20.3,22.685,21.8445252,17.62888889,54.2,58.8,56,58.3,58.149,63.471,74.385,,11,,7.3
2017-11-12 18:02:00,44.068,34,883,1332,843,454,0.098,11,<10,23.4,22.7,22.6,20.3,22.685,21.8445252,17.62888889,54.2,58.4,56,58.4,57.964,63.35,74.271,,11,,7.3
2017-11-12 18:03:00,40.986,33,883,1347,845,457,0.103,11,<10,23.4,22.7,22.6,20.2,22.685,21.8445252,17.605,54.1,59,55.9,58.4,59.47,63.38,74.466,,11,,7.3
2017-11-12 18:04:00,41.474,33,883,1360,846,450,0.103,11,<10,23.4,22.7,22.6,20.2,22.685,21.8445252,17.58222222,54,58.4,55.9,58.5,58.549,63.35,74.433,,11,,7.3
2017-11-12 18:05:00,41.154,32,878,1378,842,450,0.101,11,<10,23.4,22.8,22.6,20.2,22.70888889,21.8445252,17.55777778,54,58.8,55.9,58.7,59.29,63.29,74.599,,11,,7.3
2017-11-12 18:06:00,42.069,31,878,1386,840,452,0.101,11,<10,23.4,22.8,22.6,20.1,22.685,21.8206344,17.55777778,54.1,59.2,55.8,58.7,58.241,63.195,74.485,,11,,7.3
2017-11-12 18:07:00,41.23,30,869,1486,842,454,0.092,11,<10,23.4,22.8,22.6,20.1,22.685,21.8206344,17.51,53.8,59.4,55.8,59.7,58.087,63.165,74.504,,11,,7.3
2017-11-12 18:08:00,42.908,30,865,1513,840,454,0.092,11,<10,23.4,22.8,22.6,20.1,22.685,21.8206344,17.46277778,54,59.8,55.8,59.5,58.272,63.225,74.552,,11,,7.3
2017-11-12 18:09:00,41.352,30,869,1606,840,450,0.101,11,<10,23.4,22.8,22.6,20.1,22.70888889,21.8206344,17.43888889,53.9,59.9,55.8,59.6,59.505,63.225,74.746,,11,,7.3
2017-11-12 18:10:00,42.435,30,872,1645,840,454,0.101,11,<10,23.4,22.8,22.6,20,22.70888889,21.7967436,17.415,53.8,60.6,55.8,59.4,58.706,63.131,74.856,,11,,7.3
2017-11-12 18:11:00,42.573,30,870,1764,837,456,0.099,11,<10,23.4,22.9,22.6,20,22.70888889,21.7967436,17.39111111,53.9,61.3,55.8,59.4,59.413,63.131,74.879,,11,,7.3
2017-11-12 18:12:00,41.077,29,866,1794,834,454,0.099,11,<10,23.4,22.9,22.7,20,22.73277778,21.7967436,17.36777778,54,61.8,55.7,59.7,59.478,63.131,75.102,,11,,7.3
2017-11-12 18:13:00,41.077,29,887,1908,830,457,0.093,11,<10,23.4,22.9,22.7,19.9,22.73277778,21.7967436,17.36777778,54.1,62.4,55.7,59.5,59.109,63.07,75.244,,11,,7.3
2017-11-12 18:14:00,43.915,29,919,1947,830,454,0.093,11,<10,23.4,22.9,22.7,19.9,22.75722222,21.773964,17.34388889,54.7,63.2,55.8,59.7,59.451,63.006,75.211,,11,,7.3
2017-11-12 18:15:00,39.322,28,944,1976,830,456,0.099,11,<10,23.4,22.9,22.7,19.9,22.75722222,21.773964,17.32,54.9,62.8,55.7,59.8,59.42,63.036,75.32,,11,,7.3
2017-11-12 18:16:00,43.168,28,972,2009,833,454,0.099,11,<10,23.4,23,22.7,19.9,22.75722222,21.7495176,17.29611111,55.1,62.7,55.6,60,59.236,62.972,75.315,,11,,7.3
2017-11-12 18:17:00,42.542,28,1224,2017,835,459,0.098,11,<10,23.4,23,22.7,19.8,22.805,21.7495176,17.27222222,55.5,61.7,55.8,60.2,59.182,63.002,75.481,,11,,7.3
2017-11-12 18:18:00,41.367,28,1212,2002,837,457,0.098,11,<10,23.4,23,22.7,19.8,22.805,21.7495176,17.27222222,55.2,61.3,55.8,60.3,59.09,62.911,75.566,,11,,7.3
2017-11-12 18:19:00,43.29,23,1185,1972,842,453,0.095,16,<10,23.4,23,22.7,19.8,22.805,21.7495176,17.24888889,55.5,60.9,55.7,60.8,59.059,62.881,75.703,,16,,7.3
2017-11-12 18:20:00,41.993,23,1202,1941,850,453,0.095,16,<10,23.5,23.1,22.7,19.7,22.805,21.7495176,17.24888889,55.9,60.5,55.9,60.9,59.029,62.821,75.732,,16,,7.3
2017-11-12 18:21:00,41.886,24,1210,1817,859,457,0.101,16,<10,23.5,23.1,22.7,19.7,22.78111111,21.7256268,17.225,55.6,60.2,55.9,61.2,59.086,62.817,75.727,,16,,7.3
2017-11-12 18:22:00,42.329,25,1211,1807,867,454,0.101,16,<10,23.5,23.1,22.7,19.7,22.78111111,21.7256268,17.20111111,55.8,60,56,61.1,58.625,62.787,75.75,,16,,7.3
2017-11-12 18:23:00,41.947,25,1224,1779,878,450,0.095,16,<10,23.5,23.1,22.7,19.7,22.75722222,21.7256268,17.17722222,56,59.7,56.2,61.5,58.529,62.787,75.746,,16,,7.3
2017-11-12 18:24:00,42.588,24,1243,1744,893,450,0.095,16,<10,23.5,23.1,22.7,19.7,22.75722222,21.701736,17.15277778,55.7,59.5,56.4,61.2,59.236,62.722,75.939,,16,,7.3
2017-11-12 18:25:00,45.945,24,1243,1715,907,454,0.097,16,<10,23.5,23.1,22.7,19.6,22.73277778,21.701736,17.15277778,55.7,59.3,56.6,61.4,58.864,62.783,76.052,,16,,7.3
2017-11-12 18:26:00,41.199,24,1236,1688,917,452,0.097,16,<10,23.4,23.1,22.7,19.6,22.73277778,21.701736,17.13,55.8,59.1,56.7,61.3,58.495,62.783,75.991,,16,,7.3
2017-11-12 18:27:00,41.657,23,1236,1656,932,457,0.1,16,<10,23.5,23.1,22.7,19.6,22.70888889,21.701736,17.10611111,55.6,59,56.7,61.4,58.829,62.783,76.128,,16,,7.3
2017-11-12 18:28:00,43.107,24,1229,1639,945,460,0.1,16,<10,23.5,23.1,22.7,19.6,22.73277778,21.6778452,17.10611111,55.6,58.8,56.8,61.4,58.925,62.779,76.241,,16,,7.3
2017-11-12 18:29:00,44.099,24,1218,1617,948,457,0.103,16,<10,23.5,23.1,22.7,19.5,22.73277778,21.6778452,17.08222222,55.3,58.8,56.8,61.7,59.263,62.748,76.293,,16,,7.3
2017-11-12 18:30:00,43.641,24,1193,1600,960,454,0.103,16,<10,23.5,23.1,22.7,19.5,22.73277778,21.6778452,17.08222222,55.7,58.7,56.8,61.6,59.109,62.688,76.349,,16,,7.3
2017-11-12 18:31:00,41.047,22,1185,1575,966,454,0.102,16,<10,23.5,23.1,22.7,19.5,22.73277778,21.6539544,17.08222222,55.5,58.6,56.8,61.8,59.171,62.744,76.604,,16,,7.3
2017-11-12 18:32:00,43.488,22,1164,1545,966,452,0.102,16,<10,23.5,23.1,22.7,19.4,22.73277778,21.6539544,17.08222222,55.5,58.4,56.8,61.8,59.017,62.593,76.547,,16,,7.3
2017-11-12 18:33:00,41.611,22,1170,1524,974,452,0.1,16,<10,23.5,23.2,22.8,19.4,22.73277778,21.6539544,17.05777778,55.3,58.3,56.8,62.1,59.355,62.593,76.627,,16,,7.3
2017-11-12 18:34:00,43.732,21,1174,1513,983,448,0.1,16,<10,23.5,23.2,22.7,19.4,22.70888889,21.6539544,17.03388889,55,58.3,56.8,62.1,59.29,62.654,76.622,,16,,7.3
2017-11-12 18:35:00,43.687,20,1147,1492,982,441,0.097,16,<10,23.5,23.2,22.7,19.4,22.73277778,21.629508,16.98722222,55.1,58.2,56.8,62.7,59.294,62.559,76.556,,16,,7.3
2017-11-12 18:36:00,41.382,21,1116,1476,976,440,0.097,16,<10,23.5,23.2,22.8,19.4,22.73277778,21.629508,16.93888889,55,58.1,56.7,62.2,59.232,62.468,76.489,,16,,7.3
2017-11-12 18:37:00,42.298,21,1104,1462,978,441,0.099,16,<10,23.5,23.2,22.8,19.3,22.73277778,21.629508,16.89222222,55.1,57.9,56.6,62.2,59.324,62.529,76.338,,16,,7.3
2017-11-12 18:38:00,46.128,20,1087,1448,976,442,0.099,16,<10,23.5,23.2,22.7,19.3,22.73277778,21.629508,16.86777778,54.9,58,56.6,63.1,59.017,62.529,76.418,,16,,7.3
2017-11-12 18:39:00,45.365,19,1095,1440,979,442,0.1,16,<10,23.5,23.2,22.8,19.3,22.73277778,21.6056172,16.84388889,55,57.9,56.6,62.5,59.294,62.464,76.555,,16,,7.3
2017-11-12 18:40:00,41.596,20,1106,1435,976,445,0.1,16,<10,23.5,23.2,22.8,19.3,22.73277778,21.6056172,16.79611111,55,57.9,56.6,62.5,59.232,62.464,76.629,,16,,7.3
2017-11-12 18:41:00,41.413,20,1113,1432,976,447,0.095,16,<10,23.5,23.3,22.8,19.3,22.70888889,21.6056172,16.79611111,54.9,57.8,56.6,62.8,58.952,62.495,76.827,,16,,7.3
2017-11-12 18:42:00,40.467,20,1112,1434,976,452,0.095,16,<10,23.5,23.3,22.8,19.2,22.70888889,21.6056172,16.74888889,54.8,57.9,56.5,62.7,59.167,62.495,76.874,,16,,7.3
